Datetime,Automatic Weather Station,Grass Temperature(degree Celsius)
2024-11-24 01:00:00,Tai Mo Shan,13.940000000000001
2024-11-24 02:00:00,King's Park,20.228571428571428
2024-11-24 02:00:00,Ta Kwu Ling,19.2
2024-11-24 02:00:00,Tai Mo Shan,13.657142857142857
2024-11-24 03:00:00,King's Park,20.16
2024-11-24 03:00:00,Ta Kwu Ling,19.2
2024-11-24 03:00:00,Tai Mo Shan,13.4
2024-11-24 04:00:00,King's Park,20.042857142857144
2024-11-24 04:00:00,Ta Kwu Ling,19.057142857142857
2024-11-24 04:00:00,Tai Mo Shan,13.471428571428572
2024-11-24 05:00:00,King's Park,20.0
2024-11-24 05:00:00,Ta Kwu Ling,18.919999999999998
2024-11-24 05:00:00,Tai Mo Shan,13.280000000000001
2024-11-24 06:00:00,King's Park,20.0
2024-11-24 06:00:00,Ta Kwu Ling,18.771428571428572
2024-11-24 06:00:00,Tai Mo Shan,13.128571428571428
2024-11-24 07:00:00,King's Park,19.98
2024-11-24 07:00:00,Ta Kwu Ling,18.660000000000004
2024-11-24 07:00:00,Tai Mo Shan,12.919999999999998
2024-11-24 08:00:00,King's Park,20.05
2024-11-24 08:00:00,Ta Kwu Ling,19.225
2024-11-24 08:00:00,Tai Mo Shan,13.025
2024-11-24 09:00:00,King's Park,20.266666666666666
2024-11-24 09:00:00,Ta Kwu Ling,19.37777777777778
2024-11-24 09:00:00,Tai Mo Shan,13.192592592592593
2024-11-24 10:00:00,King's Park,20.483333333333334
2024-11-24 10:00:00,Ta Kwu Ling,19.530555555555555
2024-11-24 10:00:00,Tai Mo Shan,13.360185185185186
2024-11-24 11:00:00,King's Park,20.7
2024-11-24 11:00:00,Ta Kwu Ling,19.683333333333334
2024-11-24 11:00:00,Tai Mo Shan,13.527777777777779
2024-11-24 12:00:00,King's Park,20.916666666666668
2024-11-24 12:00:00,Ta Kwu Ling,19.836111111111112
2024-11-24 12:00:00,Tai Mo Shan,13.695370370370371
2024-11-24 13:00:00,King's Park,21.133333333333333
2024-11-24 13:00:00,Ta Kwu Ling,19.988888888888887
2024-11-24 13:00:00,Tai Mo Shan,13.862962962962962
2024-11-24 14:00:00,King's Park,21.35
2024-11-24 14:00:00,Ta Kwu Ling,20.141666666666666
2024-11-24 14:00:00,Tai Mo Shan,14.030555555555555
2024-11-24 15:00:00,King's Park,21.566666666666666
2024-11-24 15:00:00,Ta Kwu Ling,20.294444444444444
2024-11-24 15:00:00,Tai Mo Shan,14.198148148148148
2024-11-24 16:00:00,King's Park,21.783333333333335
2024-11-24 16:00:00,Ta Kwu Ling,20.44722222222222
2024-11-24 16:00:00,Tai Mo Shan,14.36574074074074
2024-11-24 17:00:00,King's Park,22.0
2024-11-24 17:00:00,Ta Kwu Ling,20.599999999999998
2024-11-24 17:00:00,Tai Mo Shan,14.533333333333333
2024-11-24 18:00:00,King's Park,21.599999999999998
2024-11-24 18:00:00,Ta Kwu Ling,20.157142857142855
2024-11-24 18:00:00,Tai Mo Shan,14.299999999999999
2024-11-24 19:00:00,King's Park,21.220000000000002
2024-11-24 19:00:00,Ta Kwu Ling,19.9
2024-11-24 19:00:00,Tai Mo Shan,14.02
2024-11-24 20:00:00,King's Park,20.928571428571427
2024-11-24 20:00:00,Ta Kwu Ling,19.157142857142855
2024-11-24 20:00:00,Tai Mo Shan,13.942857142857141
2024-11-24 21:00:00,King's Park,20.9
2024-11-24 21:00:00,Ta Kwu Ling,19.36
2024-11-24 21:00:00,Tai Mo Shan,14.419999999999998
2024-11-24 22:00:00,King's Park,20.714285714285715
2024-11-24 22:00:00,Ta Kwu Ling,19.428571428571427
2024-11-24 22:00:00,Tai Mo Shan,14.714285714285714
2024-11-24 23:00:00,King's Park,20.759999999999998
2024-11-24 23:00:00,Ta Kwu Ling,19.6
2024-11-24 23:00:00,Tai Mo Shan,14.8
2024-11-25 00:00:00,King's Park,20.771428571428572
2024-11-25 00:00:00,Ta Kwu Ling,19.62857142857143
2024-11-25 00:00:00,Tai Mo Shan,14.942857142857141
2024-11-25 01:00:00,King's Park,20.66
2024-11-25 01:00:00,Ta Kwu Ling,19.68
2024-11-25 01:00:00,Tai Mo Shan,14.76
2024-11-25 02:00:00,King's Park,20.58571428571429
2024-11-25 02:00:00,Ta Kwu Ling,19.75714285714286
2024-11-25 02:00:00,Tai Mo Shan,14.671428571428573
2024-11-25 03:00:00,King's Park,20.46
2024-11-25 03:00:00,Ta Kwu Ling,19.78
2024-11-25 03:00:00,Tai Mo Shan,14.819999999999999
2024-11-25 04:00:00,King's Park,20.41428571428571
2024-11-25 04:00:00,Ta Kwu Ling,19.842857142857145
2024-11-25 04:00:00,Tai Mo Shan,14.671428571428573
2024-11-25 05:00:00,King's Park,20.4
2024-11-25 05:00:00,Ta Kwu Ling,19.88
2024-11-25 05:00:00,Tai Mo Shan,14.580000000000002
2024-11-25 06:00:00,King's Park,20.41428571428571
2024-11-25 06:00:00,Ta Kwu Ling,19.771428571428572
2024-11-25 06:00:00,Tai Mo Shan,14.142857142857142
2024-11-25 07:00:00,King's Park,20.4
2024-11-25 07:00:00,Ta Kwu Ling,19.880000000000003
2024-11-25 07:00:00,Tai Mo Shan,13.86
2024-11-25 08:00:00,King's Park,20.7
2024-11-25 08:00:00,Ta Kwu Ling,20.2
2024-11-25 08:00:00,Tai Mo Shan,14.375
2024-11-25 09:00:00,King's Park,20.90740740740741
2024-11-25 09:00:00,Ta Kwu Ling,20.32962962962963
2024-11-25 09:00:00,Tai Mo Shan,14.655555555555555
2024-11-25 10:00:00,King's Park,21.114814814814814
2024-11-25 10:00:00,Ta Kwu Ling,20.45925925925926
2024-11-25 10:00:00,Tai Mo Shan,14.936111111111112
2024-11-25 11:00:00,King's Park,21.322222222222223
2024-11-25 11:00:00,Ta Kwu Ling,20.58888888888889
2024-11-25 11:00:00,Tai Mo Shan,15.216666666666667
2024-11-25 12:00:00,King's Park,21.52962962962963
2024-11-25 12:00:00,Ta Kwu Ling,20.71851851851852
2024-11-25 12:00:00,Tai Mo Shan,15.497222222222224
2024-11-25 13:00:00,King's Park,21.737037037037037
2024-11-25 13:00:00,Ta Kwu Ling,20.848148148148145
2024-11-25 13:00:00,Tai Mo Shan,15.777777777777779
2024-11-25 14:00:00,King's Park,21.944444444444443
2024-11-25 14:00:00,Ta Kwu Ling,20.977777777777774
2024-11-25 14:00:00,Tai Mo Shan,16.058333333333334
2024-11-25 15:00:00,King's Park,22.151851851851852
2024-11-25 15:00:00,Ta Kwu Ling,21.107407407407404
2024-11-25 15:00:00,Tai Mo Shan,16.33888888888889
2024-11-25 16:00:00,King's Park,22.359259259259257
2024-11-25 16:00:00,Ta Kwu Ling,21.237037037037034
2024-11-25 16:00:00,Tai Mo Shan,16.619444444444447
2024-11-25 17:00:00,King's Park,22.566666666666666
2024-11-25 17:00:00,Ta Kwu Ling,21.366666666666664
2024-11-25 17:00:00,Tai Mo Shan,16.900000000000002
2024-11-25 18:00:00,King's Park,22.185714285714287
2024-11-25 18:00:00,Ta Kwu Ling,21.228571428571428
2024-11-25 18:00:00,Tai Mo Shan,16.62857142857143
2024-11-25 19:00:00,King's Park,21.98
2024-11-25 19:00:00,Ta Kwu Ling,21.12
2024-11-25 19:00:00,Tai Mo Shan,16.52
2024-11-25 20:00:00,King's Park,21.7
2024-11-25 20:00:00,Ta Kwu Ling,21.02857142857143
2024-11-25 20:00:00,Tai Mo Shan,16.52857142857143
2024-11-25 21:00:00,King's Park,21.68
2024-11-25 21:00:00,Ta Kwu Ling,21.02
2024-11-25 21:00:00,Tai Mo Shan,16.6
2024-11-25 22:00:00,King's Park,21.642857142857142
2024-11-25 22:00:00,Ta Kwu Ling,21.014285714285712
2024-11-25 22:00:00,Tai Mo Shan,16.557142857142857
2024-11-25 23:00:00,King's Park,21.52
2024-11-25 23:00:00,Ta Kwu Ling,21.04
2024-11-25 23:00:00,Tai Mo Shan,16.419999999999998
2024-11-26 00:00:00,King's Park,21.47142857142857
2024-11-26 00:00:00,Ta Kwu Ling,20.82857142857143
2024-11-26 00:00:00,Tai Mo Shan,15.799999999999999
2024-11-26 01:00:00,King's Park,21.3
2024-11-26 01:00:00,Ta Kwu Ling,20.52
2024-11-26 01:00:00,Tai Mo Shan,15.580000000000002
2024-11-26 02:00:00,King's Park,21.142857142857142
2024-11-26 02:00:00,Ta Kwu Ling,20.5
2024-11-26 02:00:00,Tai Mo Shan,15.514285714285714
2024-11-26 03:00:00,King's Park,21.1
2024-11-26 03:00:00,Ta Kwu Ling,20.4
2024-11-26 03:00:00,Tai Mo Shan,15.24
2024-11-26 04:00:00,King's Park,21.042857142857144
2024-11-26 04:00:00,Ta Kwu Ling,19.928571428571427
2024-11-26 04:00:00,Tai Mo Shan,15.057142857142855
2024-11-26 05:00:00,King's Park,20.68
2024-11-26 05:00:00,Ta Kwu Ling,18.580000000000002
2024-11-26 05:00:00,Tai Mo Shan,13.459999999999999
2024-11-26 06:00:00,King's Park,20.114285714285717
2024-11-26 06:00:00,Ta Kwu Ling,17.45714285714286
2024-11-26 06:00:00,Tai Mo Shan,12.071428571428571
2024-11-26 07:00:00,King's Park,19.56
2024-11-26 07:00:00,Ta Kwu Ling,16.54
2024-11-26 07:00:00,Tai Mo Shan,10.66
2024-11-26 08:00:00,King's Park,19.4
2024-11-26 08:00:00,Ta Kwu Ling,16.375
2024-11-26 08:00:00,Tai Mo Shan,10.325
2024-11-26 09:00:00,King's Park,19.599999999999998
2024-11-26 09:00:00,Ta Kwu Ling,16.685185185185187
2024-11-26 09:00:00,Tai Mo Shan,8.818518518518518
2024-11-26 10:00:00,King's Park,19.799999999999997
2024-11-26 10:00:00,Ta Kwu Ling,16.99537037037037
2024-11-26 10:00:00,Tai Mo Shan,7.312037037037037
2024-11-26 11:00:00,King's Park,20.0
2024-11-26 11:00:00,Ta Kwu Ling,17.305555555555557
2024-11-26 11:00:00,Tai Mo Shan,5.805555555555555
2024-11-26 12:00:00,King's Park,20.2
2024-11-26 12:00:00,Ta Kwu Ling,17.61574074074074
2024-11-26 12:00:00,Tai Mo Shan,4.299074074074074
2024-11-26 13:00:00,King's Park,20.4
2024-11-26 13:00:00,Ta Kwu Ling,17.925925925925927
2024-11-26 13:00:00,Tai Mo Shan,2.7925925925925927
2024-11-26 14:00:00,King's Park,20.599999999999998
2024-11-26 14:00:00,Ta Kwu Ling,18.23611111111111
2024-11-26 14:00:00,Tai Mo Shan,1.2861111111111114
2024-11-26 15:00:00,King's Park,20.799999999999997
2024-11-26 15:00:00,Ta Kwu Ling,18.546296296296298
2024-11-26 15:00:00,Tai Mo Shan,-0.22037037037036988
2024-11-26 16:00:00,King's Park,21.0
2024-11-26 16:00:00,Ta Kwu Ling,18.85648148148148
2024-11-26 16:00:00,Tai Mo Shan,-1.7268518518518512
2024-11-26 17:00:00,King's Park,21.2
2024-11-26 17:00:00,Ta Kwu Ling,19.166666666666668
2024-11-26 17:00:00,Tai Mo Shan,-3.233333333333333
2024-11-26 18:00:00,King's Park,20.414285714285715
2024-11-26 18:00:00,Ta Kwu Ling,18.142857142857142
2024-11-26 18:00:00,Tai Mo Shan,-3.6571428571428575
2024-11-26 19:00:00,King's Park,19.759999999999998
2024-11-26 19:00:00,Ta Kwu Ling,17.419999999999998
2024-11-26 19:00:00,Tai Mo Shan,-4.14
2024-11-26 20:00:00,King's Park,19.414285714285715
2024-11-26 20:00:00,Ta Kwu Ling,16.95714285714286
2024-11-26 20:00:00,Tai Mo Shan,-2.357142857142857
2024-11-26 21:00:00,King's Park,19.080000000000002
2024-11-26 21:00:00,Ta Kwu Ling,16.48
2024-11-26 21:00:00,Tai Mo Shan,-0.76
2024-11-26 22:00:00,King's Park,18.728571428571428
2024-11-26 22:00:00,Ta Kwu Ling,15.957142857142857
2024-11-26 22:00:00,Tai Mo Shan,-1.1
2024-11-26 23:00:00,King's Park,18.5
2024-11-26 23:00:00,Ta Kwu Ling,15.64
2024-11-26 23:00:00,Tai Mo Shan,-1.3199999999999998
2024-11-27 00:00:00,King's Park,18.25714285714286
2024-11-27 00:00:00,Ta Kwu Ling,15.342857142857143
2024-11-27 00:00:00,Tai Mo Shan,4.185714285714286
2024-11-27 01:00:00,King's Park,18.060000000000002
2024-11-27 01:00:00,Ta Kwu Ling,15.0
2024-11-27 01:00:00,Tai Mo Shan,11.66
2024-11-27 02:00:00,King's Park,17.857142857142858
2024-11-27 02:00:00,Ta Kwu Ling,14.62857142857143
2024-11-27 02:00:00,Tai Mo Shan,11.142857142857142
2024-11-27 03:00:00,King's Park,17.68
2024-11-27 03:00:00,Ta Kwu Ling,14.26
2024-11-27 03:00:00,Tai Mo Shan,10.32
2024-11-27 04:00:00,King's Park,17.414285714285715
2024-11-27 04:00:00,Ta Kwu Ling,14.1
2024-11-27 04:00:00,Tai Mo Shan,10.214285714285714
2024-11-27 05:00:00,King's Park,17.2
2024-11-27 05:00:00,Ta Kwu Ling,13.940000000000001
2024-11-27 05:00:00,Tai Mo Shan,10.540000000000001
2024-11-27 06:00:00,King's Park,17.12857142857143
2024-11-27 06:00:00,Ta Kwu Ling,13.857142857142858
2024-11-27 06:00:00,Tai Mo Shan,10.085714285714285
2024-11-27 07:00:00,King's Park,17.22
2024-11-27 07:00:00,Ta Kwu Ling,13.780000000000001
2024-11-27 07:00:00,Tai Mo Shan,1.02
2024-11-27 08:00:00,King's Park,17.425
2024-11-27 08:00:00,Ta Kwu Ling,14.025
2024-11-27 08:00:00,Tai Mo Shan,0.9
2024-11-27 09:00:00,King's Park,17.685185185185187
2024-11-27 09:00:00,Ta Kwu Ling,14.411111111111111
2024-11-27 09:00:00,Tai Mo Shan,0.6592592592592593
2024-11-27 10:00:00,King's Park,17.94537037037037
2024-11-27 10:00:00,Ta Kwu Ling,14.797222222222222
2024-11-27 10:00:00,Tai Mo Shan,0.41851851851851857
2024-11-27 11:00:00,King's Park,18.205555555555556
2024-11-27 11:00:00,Ta Kwu Ling,15.183333333333334
2024-11-27 11:00:00,Tai Mo Shan,0.1777777777777778
2024-11-27 12:00:00,King's Park,18.465740740740742
2024-11-27 12:00:00,Ta Kwu Ling,15.569444444444445
2024-11-27 12:00:00,Tai Mo Shan,-0.06296296296296289
2024-11-27 13:00:00,King's Park,18.725925925925925
2024-11-27 13:00:00,Ta Kwu Ling,15.955555555555556
2024-11-27 13:00:00,Tai Mo Shan,-0.3037037037037037
2024-11-27 14:00:00,King's Park,18.98611111111111
2024-11-27 14:00:00,Ta Kwu Ling,16.34166666666667
2024-11-27 14:00:00,Tai Mo Shan,-0.5444444444444444
2024-11-27 15:00:00,King's Park,19.246296296296297
2024-11-27 15:00:00,Ta Kwu Ling,16.727777777777778
2024-11-27 15:00:00,Tai Mo Shan,-0.7851851851851851
2024-11-27 16:00:00,King's Park,19.50648148148148
2024-11-27 16:00:00,Ta Kwu Ling,17.113888888888887
2024-11-27 16:00:00,Tai Mo Shan,-1.0259259259259257
2024-11-27 17:00:00,King's Park,19.766666666666666
2024-11-27 17:00:00,Ta Kwu Ling,17.5
2024-11-27 17:00:00,Tai Mo Shan,-1.2666666666666666
2024-11-27 18:00:00,King's Park,18.942857142857143
2024-11-27 18:00:00,Ta Kwu Ling,16.32857142857143
2024-11-27 18:00:00,Tai Mo Shan,-0.9714285714285714
2024-11-27 19:00:00,King's Park,18.26
2024-11-27 19:00:00,Ta Kwu Ling,15.580000000000002
2024-11-27 19:00:00,Tai Mo Shan,-0.45999999999999996
2024-11-27 20:00:00,King's Park,17.757142857142856
2024-11-27 20:00:00,Ta Kwu Ling,15.228571428571428
2024-11-27 20:00:00,Tai Mo Shan,-2.5142857142857147
2024-11-27 21:00:00,King's Park,17.36
2024-11-27 21:00:00,Ta Kwu Ling,14.580000000000002
2024-11-27 21:00:00,Tai Mo Shan,-4.58
2024-11-27 22:00:00,King's Park,17.157142857142855
2024-11-27 22:00:00,Ta Kwu Ling,14.571428571428571
2024-11-27 22:00:00,Tai Mo Shan,-4.457142857142857
2024-11-27 23:00:00,King's Park,16.939999999999998
2024-11-27 23:00:00,Ta Kwu Ling,14.919999999999998
2024-11-27 23:00:00,Tai Mo Shan,-4.24
2024-11-28 00:00:00,King's Park,16.771428571428572
2024-11-28 00:00:00,Ta Kwu Ling,14.814285714285715
2024-11-28 00:00:00,Tai Mo Shan,-3.742857142857143
2024-11-28 01:00:00,King's Park,16.580000000000002
2024-11-28 01:00:00,Ta Kwu Ling,14.6
2024-11-28 01:00:00,Tai Mo Shan,-3.3600000000000003
2024-11-28 02:00:00,King's Park,16.385714285714286
2024-11-28 02:00:00,Ta Kwu Ling,14.385714285714286
2024-11-28 02:00:00,Tai Mo Shan,-2.2
2024-11-28 03:00:00,King's Park,16.18
2024-11-28 03:00:00,Ta Kwu Ling,14.12
2024-11-28 03:00:00,Tai Mo Shan,-2.0
2024-11-28 04:00:00,King's Park,16.057142857142857
2024-11-28 04:00:00,Ta Kwu Ling,13.542857142857143
2024-11-28 04:00:00,Tai Mo Shan,-1.5142857142857142
2024-11-28 05:00:00,King's Park,15.88
2024-11-28 05:00:00,Ta Kwu Ling,13.34
2024-11-28 05:00:00,Tai Mo Shan,-1.7
2024-11-28 06:00:00,King's Park,15.842857142857143
2024-11-28 06:00:00,Ta Kwu Ling,13.4
2024-11-28 06:00:00,Tai Mo Shan,-1.6142857142857143
2024-11-28 07:00:00,King's Park,15.74
2024-11-28 07:00:00,Ta Kwu Ling,13.680000000000001
2024-11-28 07:00:00,Tai Mo Shan,-0.5199999999999999
2024-11-28 08:00:00,King's Park,15.875
2024-11-28 08:00:00,Ta Kwu Ling,14.125
2024-11-28 08:00:00,Tai Mo Shan,-2.2
2024-11-28 09:00:00,King's Park,16.207407407407405
2024-11-28 09:00:00,Ta Kwu Ling,14.562962962962963
2024-11-28 09:00:00,Tai Mo Shan,-1.9629629629629632
2024-11-28 10:00:00,King's Park,16.539814814814815
2024-11-28 10:00:00,Ta Kwu Ling,15.000925925925927
2024-11-28 10:00:00,Tai Mo Shan,-1.725925925925926
2024-11-28 11:00:00,King's Park,16.87222222222222
2024-11-28 11:00:00,Ta Kwu Ling,15.438888888888888
2024-11-28 11:00:00,Tai Mo Shan,-1.488888888888889
2024-11-28 12:00:00,King's Park,17.20462962962963
2024-11-28 12:00:00,Ta Kwu Ling,15.876851851851852
2024-11-28 12:00:00,Tai Mo Shan,-1.251851851851852
2024-11-28 13:00:00,King's Park,17.537037037037035
2024-11-28 13:00:00,Ta Kwu Ling,16.314814814814817
2024-11-28 13:00:00,Tai Mo Shan,-1.014814814814815
2024-11-28 14:00:00,King's Park,17.869444444444444
2024-11-28 14:00:00,Ta Kwu Ling,16.752777777777776
2024-11-28 14:00:00,Tai Mo Shan,-0.7777777777777779
2024-11-28 15:00:00,King's Park,18.20185185185185
2024-11-28 15:00:00,Ta Kwu Ling,17.19074074074074
2024-11-28 15:00:00,Tai Mo Shan,-0.5407407407407407
2024-11-28 16:00:00,King's Park,18.534259259259258
2024-11-28 16:00:00,Ta Kwu Ling,17.628703703703703
2024-11-28 16:00:00,Tai Mo Shan,-0.3037037037037038
2024-11-28 17:00:00,King's Park,18.866666666666664
2024-11-28 17:00:00,Ta Kwu Ling,18.066666666666666
2024-11-28 17:00:00,Tai Mo Shan,-0.06666666666666667
2024-11-28 18:00:00,King's Park,18.17142857142857
2024-11-28 18:00:00,Ta Kwu Ling,16.342857142857145
2024-11-28 18:00:00,Tai Mo Shan,-0.1285714285714286
2024-11-28 19:00:00,King's Park,17.56
2024-11-28 19:00:00,Ta Kwu Ling,14.6
2024-11-28 19:00:00,Tai Mo Shan,-0.42000000000000004
2024-11-28 20:00:00,King's Park,17.214285714285715
2024-11-28 20:00:00,Ta Kwu Ling,14.799999999999999
2024-11-28 20:00:00,Tai Mo Shan,-0.3142857142857142
2024-11-28 21:00:00,King's Park,16.9
2024-11-28 21:00:00,Ta Kwu Ling,14.459999999999999
2024-11-28 21:00:00,Tai Mo Shan,0.42000000000000004
2024-11-28 22:00:00,King's Park,16.6
2024-11-28 22:00:00,Ta Kwu Ling,13.87142857142857
2024-11-28 22:00:00,Tai Mo Shan,0.3857142857142857
2024-11-28 23:00:00,King's Park,16.36
2024-11-28 23:00:00,Ta Kwu Ling,13.680000000000001
2024-11-28 23:00:00,Tai Mo Shan,0.4
2024-11-29 00:00:00,King's Park,16.085714285714285
2024-11-29 00:00:00,Ta Kwu Ling,13.785714285714286
2024-11-29 00:00:00,Tai Mo Shan,2.9714285714285715
2024-11-29 01:00:00,King's Park,15.9
2024-11-29 01:00:00,Ta Kwu Ling,13.74
2024-11-29 01:00:00,Tai Mo Shan,0.4
2024-11-29 02:00:00,King's Park,15.671428571428573
2024-11-29 02:00:00,Ta Kwu Ling,13.557142857142859
2024-11-29 02:00:00,Tai Mo Shan,0.04285714285714286
2024-11-29 03:00:00,King's Park,15.440000000000001
2024-11-29 03:00:00,Ta Kwu Ling,13.64
2024-11-29 03:00:00,Tai Mo Shan,0.06
2024-11-29 04:00:00,King's Park,15.214285714285714
2024-11-29 04:00:00,Ta Kwu Ling,13.5
2024-11-29 04:00:00,Tai Mo Shan,-0.7714285714285715
2024-11-29 05:00:00,King's Park,14.940000000000001
2024-11-29 05:00:00,Ta Kwu Ling,13.320000000000002
2024-11-29 05:00:00,Tai Mo Shan,-1.38
2024-11-29 06:00:00,King's Park,14.728571428571428
2024-11-29 06:00:00,Ta Kwu Ling,13.12857142857143
2024-11-29 06:00:00,Tai Mo Shan,-1.4142857142857144
2024-11-29 07:00:00,King's Park,14.64
2024-11-29 07:00:00,Ta Kwu Ling,13.0
2024-11-29 07:00:00,Tai Mo Shan,-0.9400000000000001
2024-11-29 08:00:00,King's Park,14.625
2024-11-29 08:00:00,Ta Kwu Ling,13.175
2024-11-29 08:00:00,Tai Mo Shan,-0.925
2024-11-29 09:00:00,King's Park,15.022222222222222
2024-11-29 09:00:00,Ta Kwu Ling,13.633333333333335
2024-11-29 09:00:00,Tai Mo Shan,-0.8814814814814815
2024-11-29 10:00:00,King's Park,15.419444444444444
2024-11-29 10:00:00,Ta Kwu Ling,14.091666666666667
2024-11-29 10:00:00,Tai Mo Shan,-0.837962962962963
2024-11-29 11:00:00,King's Park,15.816666666666666
2024-11-29 11:00:00,Ta Kwu Ling,14.55
2024-11-29 11:00:00,Tai Mo Shan,-0.7944444444444445
2024-11-29 12:00:00,King's Park,16.21388888888889
2024-11-29 12:00:00,Ta Kwu Ling,15.008333333333335
2024-11-29 12:00:00,Tai Mo Shan,-0.750925925925926
2024-11-29 13:00:00,King's Park,16.61111111111111
2024-11-29 13:00:00,Ta Kwu Ling,15.466666666666667
2024-11-29 13:00:00,Tai Mo Shan,-0.7074074074074075
2024-11-29 14:00:00,King's Park,17.008333333333333
2024-11-29 14:00:00,Ta Kwu Ling,15.925
2024-11-29 14:00:00,Tai Mo Shan,-0.6638888888888889
2024-11-29 15:00:00,King's Park,17.405555555555555
2024-11-29 15:00:00,Ta Kwu Ling,16.383333333333333
2024-11-29 15:00:00,Tai Mo Shan,-0.6203703703703703
2024-11-29 16:00:00,King's Park,17.802777777777777
2024-11-29 16:00:00,Ta Kwu Ling,16.84166666666667
2024-11-29 16:00:00,Tai Mo Shan,-0.5768518518518518
2024-11-29 17:00:00,King's Park,18.2
2024-11-29 17:00:00,Ta Kwu Ling,17.3
2024-11-29 17:00:00,Tai Mo Shan,-0.5333333333333333
2024-11-29 18:00:00,King's Park,17.428571428571427
2024-11-29 18:00:00,Ta Kwu Ling,15.357142857142858
2024-11-29 18:00:00,Tai Mo Shan,-0.5571428571428572
2024-11-29 19:00:00,King's Park,16.82
2024-11-29 19:00:00,Ta Kwu Ling,13.459999999999999
2024-11-29 19:00:00,Tai Mo Shan,-0.38
2024-11-29 20:00:00,King's Park,16.4
2024-11-29 20:00:00,Ta Kwu Ling,12.528571428571428
2024-11-29 20:00:00,Tai Mo Shan,-0.24285714285714285
2024-11-29 21:00:00,King's Park,16.14
2024-11-29 21:00:00,Ta Kwu Ling,12.2
2024-11-29 21:00:00,Tai Mo Shan,-0.8800000000000001
2024-11-29 22:00:00,King's Park,15.914285714285715
2024-11-29 22:00:00,Ta Kwu Ling,9.257142857142856
2024-11-29 22:00:00,Tai Mo Shan,-0.6571428571428571
2024-11-29 23:00:00,King's Park,15.679999999999998
2024-11-29 23:00:00,Ta Kwu Ling,-6.779999999999999
2024-11-29 23:00:00,Tai Mo Shan,-0.4
2024-11-30 00:00:00,King's Park,15.585714285714285
2024-11-30 00:00:00,Ta Kwu Ling,-7.228571428571429
2024-11-30 00:00:00,Tai Mo Shan,2.371428571428571
2024-11-30 01:00:00,King's Park,15.440000000000001
2024-11-30 01:00:00,Ta Kwu Ling,-7.159999999999999
2024-11-30 01:00:00,Tai Mo Shan,-0.22000000000000003
2024-11-30 02:00:00,King's Park,15.342857142857143
2024-11-30 02:00:00,Ta Kwu Ling,-7.314285714285714
2024-11-30 02:00:00,Tai Mo Shan,3.96508223080413e-18
2024-11-30 03:00:00,King's Park,15.440000000000001
2024-11-30 03:00:00,Ta Kwu Ling,-7.3
2024-11-30 03:00:00,Tai Mo Shan,0.44000000000000006
2024-11-30 04:00:00,King's Park,15.485714285714286
2024-11-30 04:00:00,Ta Kwu Ling,-6.942857142857143
2024-11-30 04:00:00,Tai Mo Shan,0.9142857142857144
2024-11-30 05:00:00,King's Park,15.559999999999999
2024-11-30 05:00:00,Ta Kwu Ling,-6.720000000000001
2024-11-30 05:00:00,Tai Mo Shan,1.3800000000000001
2024-11-30 06:00:00,King's Park,15.357142857142858
2024-11-30 06:00:00,Ta Kwu Ling,-7.042857142857143
2024-11-30 06:00:00,Tai Mo Shan,2.0714285714285716
2024-11-30 07:00:00,King's Park,15.12
2024-11-30 07:00:00,Ta Kwu Ling,-7.06
2024-11-30 07:00:00,Tai Mo Shan,2.44
2024-11-30 08:00:00,King's Park,15.275
2024-11-30 08:00:00,Ta Kwu Ling,-6.225
2024-11-30 08:00:00,Tai Mo Shan,4.074999999999999
2024-11-30 09:00:00,King's Park,15.722222222222223
2024-11-30 09:00:00,Ta Kwu Ling,-5.466666666666667
2024-11-30 09:00:00,Tai Mo Shan,3.8777777777777773
2024-11-30 10:00:00,King's Park,16.169444444444444
2024-11-30 10:00:00,Ta Kwu Ling,-4.708333333333333
2024-11-30 10:00:00,Tai Mo Shan,3.680555555555555
2024-11-30 11:00:00,King's Park,16.616666666666667
2024-11-30 11:00:00,Ta Kwu Ling,-3.9499999999999997
2024-11-30 11:00:00,Tai Mo Shan,3.483333333333333
2024-11-30 12:00:00,King's Park,17.06388888888889
2024-11-30 12:00:00,Ta Kwu Ling,-3.1916666666666664
2024-11-30 12:00:00,Tai Mo Shan,3.286111111111111
2024-11-30 13:00:00,King's Park,17.511111111111113
2024-11-30 13:00:00,Ta Kwu Ling,-2.433333333333333
2024-11-30 13:00:00,Tai Mo Shan,3.0888888888888886
2024-11-30 14:00:00,King's Park,17.958333333333336
2024-11-30 14:00:00,Ta Kwu Ling,-1.6749999999999998
2024-11-30 14:00:00,Tai Mo Shan,2.8916666666666666
2024-11-30 15:00:00,King's Park,18.405555555555555
2024-11-30 15:00:00,Ta Kwu Ling,-0.9166666666666661
2024-11-30 15:00:00,Tai Mo Shan,2.6944444444444446
2024-11-30 16:00:00,King's Park,18.852777777777778
2024-11-30 16:00:00,Ta Kwu Ling,-0.15833333333333321
2024-11-30 16:00:00,Tai Mo Shan,2.4972222222222227
2024-11-30 17:00:00,King's Park,19.3
2024-11-30 17:00:00,Ta Kwu Ling,0.6
2024-11-30 17:00:00,Tai Mo Shan,2.3000000000000003
2024-11-30 18:00:00,King's Park,18.457142857142856
2024-11-30 18:00:00,Ta Kwu Ling,2.0142857142857142
