Date,Hour,Central/Western,Southern,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Tseung Kwan O,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,North,Tap Mun,Causeway Bay,Central,Mong Kok
1/23/2025,19,4,4,5,4,5,5,4,5,4,4,4,4,4,4,5,4,4,5
1/23/2025,20,4,4,5,5,5,5,4,5,4,4,4,4,4,4,5,5,4,5
1/23/2025,21,5,5,5,5,5,5,4,5,4,4,4,5,4,4,5,5,5,5
1/23/2025,22,5,5,5,5,5,4,4,5,4,4,4,5,4,4,5,5,5,5
1/23/2025,23,5,5,5,5,5,4,4,5,4,4,4,5,5,4,5,5,5,5
1/23/2025,24,5,5,5,5,5,4,4,4,4,4,4,5,5,4,5,5,5,5
1/24/2025,1,5,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4
1/24/2025,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/24/2025,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/24/2025,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/24/2025,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/24/2025,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/24/2025,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/24/2025,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/24/2025,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/24/2025,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/24/2025,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/24/2025,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/24/2025,13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/24/2025,14,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
1/24/2025,15,4,4,5,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4
1/24/2025,16,4,5,5,4,4,4,4,4,4,5,4,5,4,4,5,4,4,4
1/24/2025,17,4,5,5,4,4,4,4,4,4,5,4,5,4,4,5,5,4,4
1/24/2025,18,4,5,5,4,4,4,4,4,4,4,5,5,4,4,5,5,4,4
1/24/2025,19,4,5,5,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4
1/24/2025,20,4,5,5,4,4,4,4,5,4,4,4,5,4,4,5,5,4,4
1/24/2025,21,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4
1/24/2025,22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/24/2025,23,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/24/2025,24,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/25/2025,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/25/2025,2,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
1/25/2025,3,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,3
1/25/2025,4,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,3,3,3
1/25/2025,5,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,3,3
1/25/2025,6,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,3,3,3
1/25/2025,7,4,4,4,4,3,3,3,4,3,3,4,4,4,4,4,4,3,3
1/25/2025,8,4,4,4,4,3,4,3,4,3,3,4,4,4,4,4,4,3,3
1/25/2025,9,4,4,4,4,3,4,3,4,3,3,4,4,4,4,4,4,3,3
1/25/2025,10,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,3,3
1/25/2025,11,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4
1/25/2025,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/25/2025,13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/25/2025,14,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/25/2025,15,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/25/2025,16,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/25/2025,17,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/25/2025,18,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/25/2025,19,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/25/2025,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/25/2025,21,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/25/2025,22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/25/2025,23,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/25/2025,24,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4
1/26/2025,1,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4
1/26/2025,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/26/2025,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
1/26/2025,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
1/26/2025,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/26/2025,6,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4
1/26/2025,7,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/26/2025,8,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/26/2025,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/26/2025,10,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4
1/26/2025,11,4,4,4,4,4,4,3,4,3,3,3,3,4,3,3,4,4,4
1/26/2025,12,3,3,4,3,3,3,3,3,2,2,2,3,3,2,3,4,3,3
1/26/2025,13,3,3,3,3,3,2,2,3,2,2,2,2,2,2,2,3,3,3
1/26/2025,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1/26/2025,15,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1/26/2025,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1/26/2025,17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1/26/2025,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1/26/2025,19,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1/26/2025,20,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2
1/26/2025,21,2,2,3,2,2,2,2,3,2,2,3,2,2,3,3,3,2,2
1/26/2025,22,2,3,3,3,2,2,2,3,2,2,3,2,2,3,3,3,2,2
1/26/2025,23,2,3,3,3,2,2,2,3,2,2,3,3,2,2,3,3,2,2
1/26/2025,24,2,3,3,3,2,2,2,3,2,3,3,3,2,2,3,3,2,2
1/27/2025,1,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,2,2
1/27/2025,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1/27/2025,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1/27/2025,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1/27/2025,5,3,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3
1/27/2025,6,3,4,4,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3
1/27/2025,7,3,4,4,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3
1/27/2025,8,3,4,4,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3
1/27/2025,9,3,4,4,3,3,3,3,3,3,4,4,3,3,4,3,4,3,3
1/27/2025,10,3,4,4,3,3,3,3,3,3,4,4,4,3,4,3,4,3,3
1/27/2025,11,3,4,4,3,3,3,3,3,3,4,4,4,3,4,3,4,3,3
1/27/2025,12,3,4,4,3,3,3,3,4,3,4,4,4,3,4,4,4,3,3
1/27/2025,13,3,4,4,3,3,4,3,4,3,4,4,4,4,4,4,4,3,3
1/27/2025,14,3,4,4,3,4,4,3,4,3,4,4,4,4,4,4,4,3,4
1/27/2025,15,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4
1/27/2025,16,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3
1/27/2025,17,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3
1/27/2025,18,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
1/27/2025,19,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4
1/27/2025,20,4,4,4,4,4,4,3,4,3,4,3,4,3,4,4,4,4,4
1/27/2025,21,4,3,4,4,3,3,3,3,3,4,3,3,3,3,4,4,4,4
1/27/2025,22,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3
1/27/2025,23,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3
1/27/2025,24,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
1/28/2025,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
1/28/2025,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
1/28/2025,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
1/28/2025,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
1/28/2025,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
1/28/2025,6,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
1/28/2025,7,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
1/28/2025,8,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3
1/28/2025,9,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3
1/28/2025,10,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,3,3
1/28/2025,11,3,4,3,3,3,3,3,3,3,4,3,3,3,3,4,4,3,3
1/28/2025,12,4,4,4,3,3,3,3,4,3,4,3,4,3,3,4,4,3,3
1/28/2025,13,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,3,3
1/28/2025,14,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
1/28/2025,15,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/28/2025,16,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/28/2025,17,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4
1/28/2025,18,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4
1/28/2025,19,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4
1/28/2025,20,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,4
1/28/2025,21,4,3,4,4,4,4,3,3,4,4,3,3,3,3,4,4,4,4
1/28/2025,22,4,3,4,4,4,3,3,3,3,4,3,3,3,3,3,4,4,4
1/28/2025,23,4,3,4,4,4,3,3,3,3,4,3,3,3,3,3,4,4,4
1/28/2025,24,4,3,4,4,4,3,3,3,3,4,3,3,3,3,3,4,4,4
1/29/2025,1,4,3,4,4,3,3,3,3,3,4,3,3,3,3,3,4,4,4
1/29/2025,2,4,3,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,4
1/29/2025,3,4,3,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,4
1/29/2025,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,4,4,4
1/29/2025,5,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,4,4
1/29/2025,6,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3,4,4,4
1/29/2025,7,4,4,4,4,4,3,3,4,3,3,3,3,3,3,4,4,4,4
1/29/2025,8,4,4,4,4,4,4,3,4,3,3,4,3,4,3,4,4,4,4
1/29/2025,9,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4
1/29/2025,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
1/29/2025,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
1/29/2025,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
1/29/2025,13,4,4,5,4,4,4,4,4,4,4,4,5,4,5,5,4,4,4
1/29/2025,14,4,4,5,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4
1/29/2025,15,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
1/29/2025,16,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
1/29/2025,17,4,4,5,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4
1/29/2025,18,4,4,5,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4
1/29/2025,19,4,4,5,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4
1/29/2025,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
1/29/2025,21,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
1/29/2025,22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
1/29/2025,23,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
1/29/2025,24,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
1/30/2025,1,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,4,4,4
1/30/2025,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,4,4,4
1/30/2025,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,4,4,4
1/30/2025,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,4,4,4
1/30/2025,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,4,4,4
1/30/2025,6,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4
1/30/2025,7,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4
1/30/2025,8,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4
1/30/2025,9,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4
1/30/2025,10,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4
1/30/2025,11,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
1/30/2025,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/30/2025,13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4
1/30/2025,14,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
1/30/2025,15,4,4,5,4,4,4,4,4,4,5,4,5,4,4,5,4,4,4
1/30/2025,16,4,4,5,5,4,4,4,5,4,5,4,5,4,4,5,4,4,4
1/30/2025,17,4,4,5,5,4,4,4,5,4,5,4,5,4,4,5,4,4,4
1/30/2025,18,4,4,5,4,4,4,4,4,4,5,4,5,4,4,5,4,4,4
1/30/2025,19,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4
1/30/2025,20,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4
1/30/2025,21,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4
1/30/2025,22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
1/30/2025,23,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,4,4,4
1/30/2025,24,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,4,4,4
1/31/2025,1,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
1/31/2025,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
1/31/2025,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3
1/31/2025,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
1/31/2025,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
1/31/2025,6,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
1/31/2025,7,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,3
1/31/2025,8,4,4,4,4,3,4,3,4,3,4,4,4,4,4,3,4,4,3
1/31/2025,9,4,4,4,4,3,4,3,4,3,4,4,4,4,4,3,4,4,3
1/31/2025,10,4,4,4,4,4,4,3,4,3,4,4,4,4,4,3,4,4,3
1/31/2025,11,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,3
1/31/2025,12,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
1/31/2025,13,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
1/31/2025,14,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,4,4,4
1/31/2025,15,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,4,4,4
1/31/2025,16,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,4,4,4
1/31/2025,17,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,4,4,4
1/31/2025,18,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
1/31/2025,19,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4
1/31/2025,20,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4
1/31/2025,21,4,4,4,4,4,4,3,4,3,4,4,4,4,4,3,4,4,4
1/31/2025,22,4,4,4,4,4,3,3,4,3,4,4,4,3,4,3,4,3,3
1/31/2025,23,4,4,4,3,3,3,3,3,3,4,4,4,3,4,3,4,3,3
1/31/2025,24,4,3,4,3,3,3,3,3,3,3,4,4,3,4,3,4,3,3
2/1/2025,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3
2/1/2025,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/1/2025,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/1/2025,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/1/2025,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/1/2025,6,3,3,3,3,3,2,2,3,3,3,2,3,3,3,2,3,3,3
2/1/2025,7,3,3,3,3,3,2,2,3,2,3,2,3,3,3,2,3,3,3
2/1/2025,8,3,3,3,3,3,2,2,3,2,3,2,3,3,3,2,3,3,3
2/1/2025,9,3,3,3,3,3,3,2,3,2,3,2,3,3,3,2,3,3,3
2/1/2025,10,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3
2/1/2025,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/1/2025,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/1/2025,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/1/2025,14,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/1/2025,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/1/2025,16,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3
2/1/2025,17,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3
2/1/2025,18,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3,3,3
2/1/2025,19,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3
2/1/2025,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/1/2025,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
2/1/2025,22,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/1/2025,23,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/1/2025,24,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
2/2/2025,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3
2/2/2025,2,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2,3,3,3
2/2/2025,3,3,3,3,3,3,2,3,2,2,3,2,3,2,3,2,3,3,3
2/2/2025,4,3,3,3,3,3,2,3,2,2,3,2,3,2,3,2,3,3,3
2/2/2025,5,3,3,3,3,3,3,3,3,2,3,2,3,3,3,2,3,2,3
2/2/2025,6,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
2/2/2025,7,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
2/2/2025,8,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
2/2/2025,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/2/2025,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/2/2025,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/2/2025,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/2/2025,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/2/2025,14,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/2/2025,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/2/2025,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/2/2025,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/2/2025,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/2/2025,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/2/2025,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/2/2025,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
2/2/2025,22,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
2/2/2025,23,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
2/2/2025,24,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3
2/3/2025,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3
2/3/2025,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3
2/3/2025,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/3/2025,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
2/3/2025,5,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,3,3,3
2/3/2025,6,3,3,3,3,3,3,2,3,2,2,2,3,2,2,2,3,3,3
2/3/2025,7,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2
2/3/2025,8,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2/3/2025,9,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
2/3/2025,10,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2
2/3/2025,11,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2/3/2025,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2/3/2025,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2/3/2025,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2/3/2025,15,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2
2/3/2025,16,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2
2/3/2025,17,2,3,3,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2
2/3/2025,18,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2
2/3/2025,19,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2
2/3/2025,20,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2
2/3/2025,21,2,3,3,2,2,2,2,3,2,2,2,3,2,2,3,3,2,2
2/3/2025,22,2,3,3,2,2,2,2,3,2,3,2,3,2,3,3,2,2,2
2/3/2025,23,2,3,3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2
2/3/2025,24,2,3,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2
2/4/2025,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
2/4/2025,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
2/4/2025,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
2/4/2025,4,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
2/4/2025,5,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
2/4/2025,6,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
2/4/2025,7,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
2/4/2025,8,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
2/4/2025,9,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
2/4/2025,10,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
2/4/2025,11,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
2/4/2025,12,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,3,2,2
2/4/2025,13,2,3,2,2,2,2,2,3,3,3,2,3,2,3,3,2,2,2
2/4/2025,14,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3
2/4/2025,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/4/2025,16,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3
2/4/2025,17,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3
2/4/2025,18,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3
2/4/2025,19,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3
2/4/2025,20,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
2/4/2025,21,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
2/4/2025,22,3,3,3,3,3,3,2,3,3,3,2,3,3,3,2,3,3,3
2/4/2025,23,3,3,3,3,3,3,2,3,3,3,2,3,2,3,2,3,3,3
2/4/2025,24,3,3,3,3,3,3,2,3,3,3,3,3,2,3,2,3,3,3
2/5/2025,1,3,3,3,3,3,3,2,2,3,3,3,3,2,3,2,3,3,3
2/5/2025,2,3,3,3,3,3,3,3,2,2,3,3,3,2,3,-,3,3,3
2/5/2025,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,-,3,3,3
2/5/2025,4,3,4,3,3,3,3,3,3,2,3,3,2,2,2,3,3,3,3
2/5/2025,5,3,4,4,3,4,3,3,4,2,3,3,2,3,2,4,3,3,3
2/5/2025,6,4,4,4,4,4,3,3,4,2,3,3,3,3,3,4,4,4,4
2/5/2025,7,4,4,4,4,4,4,3,4,3,3,4,3,3,3,4,4,4,4
2/5/2025,8,4,4,4,4,4,4,3,4,3,3,3,4,4,3,4,4,4,4
2/5/2025,9,4,4,4,4,4,4,3,4,3,3,3,4,4,3,4,4,3,4
2/5/2025,10,4,4,4,4,4,4,3,4,3,3,3,4,4,3,4,4,4,4
2/5/2025,11,4,4,4,4,4,4,3,4,3,4,3,4,4,3,4,4,4,4
2/5/2025,12,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
2/5/2025,13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2/5/2025,14,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
